activity_0_cnt,activity_1_cnt,activity_2_cnt,activity_3_cnt,activity_4_cnt,text_change_0_cnt,text_change_1_cnt,text_change_2_cnt,text_change_3_cnt,text_change_4_cnt,text_change_5_cnt,text_change_6_cnt,text_change_7_cnt,text_change_8_cnt,text_change_9_cnt,text_change_10_cnt,text_change_11_cnt,text_change_12_cnt,text_change_13_cnt,down_event_0_cnt,down_event_1_cnt,down_event_2_cnt,down_event_3_cnt,down_event_4_cnt,down_event_5_cnt,down_event_6_cnt,down_event_7_cnt,down_event_8_cnt,down_event_9_cnt,down_event_10_cnt,down_event_11_cnt,down_event_12_cnt,down_event_13_cnt,down_event_14_cnt,down_event_15_cnt,up_event_0_cnt,input_word_length_median,input_word_length_skew,down_time_mean,up_time_mean,down_time_std,up_time_std,cursor_position_std,word_count_std,down_time_median,up_time_median,action_time_median,cursor_position_median,word_count_median,down_time_min,up_time_min,action_time_min,cursor_position_min,word_count_min,down_time_max,down_time_quantile,up_time_quantile,action_time_quantile,cursor_position_quantile,word_count_quantile,activity,down_event,up_event,text_change,inter_key_largest_lantency,inter_key_median_lantency,mean_pause_time,std_pause_time,total_pause_time,pauses_half_sec,pauses_1_sec,pauses_1_half_sec,pauses_2_sec,pauses_3_sec,P-bursts_mean,P-bursts_std,P-bursts_count,P-bursts_median,P-bursts_max,P-bursts_first,P-bursts_last,R-bursts_mean,R-bursts_std,R-bursts_median,R-bursts_max,R-bursts_first,R-bursts_last,keys_per_second,product_to_keys,action_time_std,action_time_gap_min,action_time_gap_std,word_event_ratio,time_diff_Leftclick_std,time_diff_ArrowLeft_std,time_diff_ArrowUp_std,time_diff_Delete_std,time_diff_ArrowLeft_mean,time_diff_Shift_sum,time_diff_comma_sum,time_diff_Enter_sum,time_diff_q_median,time_diff_Leftclick_median,time_diff_ArrowDown_median,time_diff_Enter_median,time_diff_Leftclick_max,time_diff_ArrowUp_max,time_diff_Enter_max,cursor_position_diff_Backspace_std,cursor_position_diff_Shift_std,cursor_position_diff_comma_mean,cursor_position_diff_CapsLock_mean,cursor_position_diff_abostrove_mean,cursor_position_diff_Space_sum,cursor_position_diff_comma_median,cursor_position_diff_ArrowUp_median,cursor_position_diff_Delete_median,cursor_position_diff_Leftclick_max,cursor_position_diff_ArrowLeft_max,word_count_diff_q_std,word_count_diff_ArrowRight_std,word_count_diff_Enter_std,word_count_diff_dot_mean,word_count_diff_q_sum,time_diff_Remove/Cut_std,time_diff_Nonproduction_std,time_diff_Remove/Cut_mean,time_diff_Nonproduction_sum,time_diff_Replace_sum,time_diff_Replace_median,cursor_position_diff_Paste_mean,cursor_position_diff_Replace_median,word_len_count,word_len_mean,word_len_std,word_len_min,word_len_max,word_len_first,word_len_last,word_len_sem,word_len_q1,word_len_median,word_len_q3,word_len_skew,word_len_kurt,word_len_sum,word_len_ge_5_count,word_len_ge_6_count,word_len_ge_7_count,word_len_ge_8_count,word_len_ge_9_count,word_len_ge_10_count,word_len_ge_11_count,word_len_ge_12_count,sent_count,sent_len_mean,sent_len_std,sent_len_min,sent_len_max,sent_len_first,sent_len_last,sent_len_sem,sent_len_q1,sent_len_median,sent_len_q3,sent_len_skew,sent_len_kurt,sent_len_sum,sent_word_count_mean,sent_word_count_std,sent_word_count_min,sent_word_count_max,sent_word_count_first,sent_word_count_last,sent_word_count_sem,sent_word_count_q1,sent_word_count_median,sent_word_count_q3,sent_word_count_skew,sent_word_count_kurt,sent_word_count_sum,sent_len_ge_50_count,sent_len_ge_60_count,sent_len_ge_75_count,sent_len_ge_100_count,paragraph_count,paragraph_len_mean,paragraph_len_std,paragraph_len_min,paragraph_len_max,paragraph_len_first,paragraph_len_last,paragraph_len_sem,paragraph_len_q1,paragraph_len_median,paragraph_len_q3,paragraph_len_skew,paragraph_len_kurt,paragraph_len_sum,paragraph_word_count_mean,paragraph_word_count_std,paragraph_word_count_min,paragraph_word_count_max,paragraph_word_count_first,paragraph_word_count_last,paragraph_word_count_sem,paragraph_word_count_q1,paragraph_word_count_median,paragraph_word_count_q3,paragraph_word_count_skew,paragraph_word_count_kurt,paragraph_word_count_sum,word_len_ge_6_count_mp,word_len_ge_6_count_mt,word_len_ge_6_count_mi,word_len_ge_6_count_md,word_len_ge_6_count_mk
2375,293,464,0,1,2064,510,30,13,14,22,0,1,8,0,0,0,0,1,1846,448,292,87,121,97,155,25,13,0,2,12,0,19,0,0,1846,4.0,1.049536435267724,713376.2026811363,713440.2575805937,398589.2595720098,398592.66928482935,503.1800546937369,124.06910440814016,667281.0,667351.0,61.0,972.0,211.0,29445,29554,0,0,0,1798688,667281.0,667351.0,61.0,972.0,211.0,4,21,21,15,33.083,0.097,0.2713654422788605,1.0580577073090909,724.003,98,40,14,15,37,50.84313725490196,50.357272582624894,51,34.0,224,112,68,6.511111111111111,8.807595436538701,1.0,42.0,1.0,1.0,1.5079120166119002,0.775487256371814,69.28894596067558,-4.0,3163.001714006018,0.1228854133418448,14902.432100340642,568.5771069245073,682.3580438450184,,105.2451612903226,242630,16009,2890,125.0,2378.0,,239.5,123525.0,1118.0,404.0,0.6016265670637101,0.0,1.0,,1.0,448,1.0,-127.0,,1028.0,-1.0,0.3518298329331547,0.0,0.0,0.0,267,2548.155713653654,7699.405401076158,529.8566552901024,844418,0,,98.0,,389,4.231362467866324,2.261954142099005,1,15,2,5,0.114685627540763,3.0,4.0,5.0,1.3666655088931454,2.7001078527622413,1646,140,87,51,33,23,10.0,8.0,5.0,29,69.17241379310344,34.23768701040799,33,195,35,57,6.357778867797768,43.0,61.0,93.0,1.8593384095941907,5.279678405920373,2006,13.413793103448276,6.832261920891573,6,38,6,13,1.2687191879141546,8.0,12.0,18.0,1.7848412741321298,4.666693528738779,389,19,16,10.0,4.0,6,343.1666666666667,64.13241510084168,257,397,257,367,26.18194882823745,291.25,374.0,388.5,-0.8713345903912123,-1.8393527145641049,2059,65.0,14.791889669680478,45,81,48,71,6.038763670377131,53.75,71.5,72.75,-0.7180054998012153,-1.6170553024808747,390,3480,1392783,206886.0,1131,896.9072164948453
2585,194,118,13,0,2185,493,32,21,12,20,6,4,1,1,2,0,0,0,2054,454,194,55,2,60,0,27,20,0,0,11,0,19,0,0,2051,4.0,1.581992404736393,635620.5694158076,635716.962886598,492121.23587123,492123.0285174272,505.1248921954281,114.1316769232529,464328.0,464427.0,90.0,1186.0,222.0,31201,31310,0,0,0,1789550,464452.0,464559.0,90.0,1186.0,222.0,4,16,19,26,140.434,0.052,0.2175876214465626,2.745296871239284,604.6759999999977,45,20,14,20,26,57.77777777777778,57.79858793843295,45,33.0,229,100,8,5.243243243243243,9.084190801745772,2.0,53.0,3.0,1.0,1.580373568692794,0.8067650233897086,75.48484847921166,-164.0,5363.564748528419,0.1309278350515464,29462.744087805502,,,,,62524,29163,7302,30.0,5373.0,,157.0,204905.0,,3938.0,0.9982624721233528,0.0,1.0,,1.0,454,1.0,,,1533.0,,0.3823190316747408,0.0,0.0,0.0,305,1052.792057895521,21978.98034660908,298.75773195876286,924248,3740,338.0,,-8.0,388,4.667525773195877,2.50792584690967,1,13,3,4,0.1273206445549608,3.0,4.0,6.0,0.7869283963002538,0.1545721552899599,1811,169,127,89,60,33,16.0,9.0,5.0,23,94.6086956521739,43.62103238580172,5,176,62,109,9.095614008490127,65.0,89.0,117.5,0.2430834984018106,-0.3239938403838307,2176,16.869565217391305,7.59966714478091,1,32,12,21,1.584640141722794,12.0,17.0,22.0,0.2432073547800041,-0.1338145291517118,388,21,19,14.0,8.0,6,372.0,189.57953476047987,116,643,116,430,77.39552097290041,246.25,410.5,448.0,-0.061174589534676,-0.472173342447415,2232,67.33333333333333,31.979159880563884,23,113,23,78,13.05543735171076,47.5,75.5,78.0,-0.1104043654010611,-0.3042006139839461,404,2540,3703701,682371.0,2540,2442.3076923076924
3083,326,180,0,0,2793,567,31,9,6,1,0,0,0,0,0,0,0,0,2516,520,326,4,34,24,50,29,9,0,0,6,68,1,0,0,2516,4.0,2.2066520699412675,916477.130955698,916550.9244915018,449048.8868209055,449039.4203904037,780.4412300136893,134.89349293342158,984963.0,985022.0,69.0,1329.0,232.0,28677,28683,0,0,0,1829003,984963.0,985022.0,69.0,1329.0,232.0,3,13,13,8,20.572,0.164,0.3234141977119396,0.8316205006061433,1102.519000000002,209,55,27,30,45,48.0,54.416858090526,73,28.0,266,194,46,5.620689655172414,7.304955266519843,3.0,44.0,1.0,1.0,1.893447084569156,0.8087415664417718,39.15243346554424,-8.0,1660.8726137435867,0.1320702145444413,10894.015846547229,396.4754664669733,,,107.02,1782,5163,10052,163.0,9361.0,,1374.0,42343.0,,2972.0,0.0,0.0,1.0,0.0,1.0,520,1.0,,,702.0,-1.0,0.4050024283556718,0.0,0.0,0.0,520,1227.4684164736386,6176.236882728322,437.2546012269939,433208,0,,,,477,4.714884696016772,2.6895472732406818,1,13,1,5,0.1231459100729996,2.0,4.0,7.0,0.7950872212749983,-0.2063507355439888,2249,206,164,130,74,52,32.0,20.0,5.0,29,93.0,36.41134046263216,43,191,87,99,6.761416180688252,68.0,87.0,119.0,0.7916015462373891,0.4529439069291485,2697,16.448275862068964,6.11547338955253,8,31,14,18,1.135614899185719,11.0,15.0,19.0,0.6259529764572902,-0.1364074030153572,477,26,23,18.0,10.0,5,550.2,310.39039933606193,262,1038,560,300,138.810806495748,300.0,560.0,591.0,1.0664805583443324,1.0822754443017182,2751,95.6,50.860593783399736,47,177,95,59,22.745549015137005,59.0,95.0,100.0,1.1895754307300612,1.5787070380439427,478,9020,846732,1535204.0,1476,1000.0
1965,155,185,2,0,1743,335,17,14,4,6,0,0,0,0,0,0,0,0,1617,312,155,115,0,50,17,17,13,0,0,4,0,4,0,0,1617,4.0,1.9849898884802917,941550.3381014304,941631.0437798006,484605.60823968326,484598.8289075508,598.6686835725142,87.10184263867313,1051101.0,1051138.0,80.0,879.0,146.0,5646,5833,0,0,0,1882456,1051101.0,1051138.0,80.0,879.0,146.0,4,11,11,10,77.574,0.198,0.438675471698113,2.0743761944029986,929.9919999999996,219,40,22,16,29,45.13636363636363,52.02217367537812,44,32.0,239,3,8,3.1,5.838821519338802,2.0,41.0,4.0,1.0,1.1295533788564658,0.8325471698113207,69.24087559569256,-67.0,4564.787864015019,0.1231035977459904,20173.23826665579,572.353307689865,,,441.05882352941177,146260,5218,9172,204.0,5424.0,,1920.0,109737.0,,4795.0,1.0441851275732486,0.0,1.0,,1.0,312,1.0,,,659.0,-1.0,0.3609797750383497,,0.0,-0.2941176470588235,246,1191.9842370106844,14145.56621094046,535.141935483871,757769,3125,1562.5,,-16.0,284,5.158450704225352,3.013438521934125,1,14,9,8,0.1788146782963108,3.0,4.0,7.0,0.8729023699490565,-0.0608394749998666,1465,134,106,82,61,48,28.0,22.0,13.0,15,115.6,58.34111512720437,51,228,51,186,15.063611152455474,74.0,95.0,154.0,0.8814034074233333,-0.4918995317496573,1734,18.933333333333334,9.277212224944876,7,35,7,31,2.395365896429557,12.5,15.0,25.5,0.6787793376759153,-0.7891912459223174,284,15,13,11.0,6.0,5,352.2,180.8914038864202,187,623,198,187,80.89709512708103,198.0,325.0,428.0,0.8516874407397979,-0.153086443335737,1761,57.2,27.58985320729344,31,97,32,31,12.338557452149743,32.0,57.0,69.0,0.6090880739922901,-0.6585761923052598,286,4240,553108,574944.0,1378,535.3535353535353
2407,372,99,0,0,2229,494,20,11,10,0,0,0,1,0,4,0,0,0,1934,427,372,12,0,44,0,16,9,0,0,9,42,0,0,0,1934,4.0,1.3909210435480177,788703.4638637943,788772.1646977067,429741.9342644728,429743.4330696008,539.8118020602325,106.2252926851864,759001.5,759032.0,61.0,973.5,205.0,155138,155221,0,0,0,1798131,759017.0,759047.0,61.0,974.0,205.0,3,14,14,10,21.13,0.15,0.3145494782295788,0.8864341996637998,874.1329999999996,217,51,18,19,28,60.65217391304348,59.85694701770375,46,49.5,253,119,48,4.428571428571429,9.23754219943827,2.0,77.0,10.0,2.0,1.6913625480355483,0.7322777977689816,40.88449194514108,-89.0,3837.6937420039008,0.1250868658790827,28189.557820261794,,,,,38862,6455,3830,164.0,3213.0,,361.0,180384.0,,1319.0,0.0,0.0,1.0,0.0,,427,1.0,,,907.0,,0.4024884597286791,,0.0,0.0,393,1627.4475261372968,19607.09446769663,449.0887096774193,571708,0,,,,364,4.543956043956044,2.4451541458486035,1,12,2,6,0.1281609007270412,3.0,4.0,6.0,0.932207943241006,0.4924432168589456,1654,152,106,64,44,30,21.0,15.0,1.0,13,154.23076923076923,93.29090152684935,11,338,60,187,25.874240691485937,92.0,162.0,193.0,0.2726003444810664,0.0169330850659354,2005,28.0,16.289055630494158,3,61,12,33,4.517771177279392,18.0,29.0,33.0,0.324847394868381,0.3216838532543948,364,11,11,10.0,9.0,5,405.4,221.18046930052392,61,665,61,665,98.91491293025535,393.0,405.0,503.0,-0.863611579687846,1.767660777672754,2027,73.0,38.334057964165495,12,116,12,116,17.14351189225825,69.0,79.0,89.0,-1.0593908944993644,2.0325826685071213,365,5406,684230,340578.0,954,706.6666666666667
3218,370,80,1,3,2902,594,31,32,20,4,2,0,0,0,0,0,0,0,2605,534,73,35,0,44,0,28,28,0,0,19,0,4,294,0,2605,4.0,1.1524320606955945,909128.8180827888,909189.6138344228,517909.1530673273,517902.1944147461,780.8760964636721,148.6789108658771,918635.0,918682.0,54.0,1469.5,237.0,44059,44254,0,0,0,1876610,918759.0,918786.0,54.0,1470.0,237.0,5,12,12,12,15.662,0.143,0.2716424191750276,0.7810694230403155,974.6529999999992,167,44,25,21,29,70.10204081632654,66.15866184722121,49,47.0,274,66,1,8.604651162790697,19.5900114670762,2.0,102.0,6.0,102.0,1.957887947475345,0.7884615384615384,114.59369415839475,-42.0,2237.145008792195,0.1320806100217865,14247.500059782007,,,521.0575965943492,,42980,21651,71653,146.0,9261.0,,655.0,68473.0,,14389.0,0.0,0.0,1.0,,1.0,533,1.0,,0.0,842.0,,0.3598920343295537,,0.0,0.0,381,1112.4848491171128,12203.63325795149,301.3243243243243,626616,169,169.0,54.66666666666666,-22.0,470,4.931914893617021,2.712138581581923,1,15,11,4,0.1251016241004259,3.0,4.0,7.0,1.0060337320087986,0.5301371831310244,2318,220,148,119,80,53,40.0,26.0,12.0,25,110.52,66.74835828193329,27,271,61,73,13.349671656386658,70.0,85.0,154.0,0.9841551165088892,-0.0010757601328763,2763,18.8,10.77419757259599,6,48,9,14,2.154839514519198,12.0,14.0,26.0,1.1508294064767617,0.7750641600517723,470,22,22,15.0,8.0,10,281.1,129.6563406342577,180,585,249,221,41.00093494868948,188.5,235.0,317.25,1.6865024187074489,2.704536502318682,2811,47.8,22.45390339735561,27,98,43,39,7.100547709703652,30.5,41.0,59.5,1.375087409953173,1.668116401096162,478,6512,3204348,1370628.0,4144,1034.965034965035
2116,262,328,5,0,1939,386,14,16,4,13,0,1,0,2,2,0,0,0,1724,348,261,297,0,31,0,14,16,0,0,4,0,11,1,0,1724,4.0,2.3098992846160296,746973.6421984507,747069.7624492807,373070.3787985799,373063.83576479374,401.7016446436306,85.54250002358869,736485.0,736581.0,101.0,835.0,150.0,35176,35284,0,0,0,1393786,736485.0,736581.0,101.0,835.0,150.0,4,13,13,16,77.069,0.0725,0.2616669470142976,1.7258994394651124,622.2439999999997,132,41,19,6,25,84.06896551724138,75.29557520412602,29,50.0,246,188,99,2.403669724770642,2.7992038089396654,1.0,23.0,4.0,3.0,1.750183077392978,0.7539949537426409,68.04706640685642,-1117.0,4655.371234177811,0.1106602729620066,38710.23842469265,,,,,27496,9974,2247,47.5,3504.5,,434.0,193258.0,,1168.0,0.0618984460590172,0.0,1.0,,1.0,348,1.0,,0.0,389.0,,0.4059094321720245,,0.0,0.0,285,4814.25107191343,12514.325470037104,680.1946564885496,528226,4753,904.0,,-5.0,302,4.8907284768211925,2.5734357502338634,1,15,2,10,0.1480845869852379,3.0,4.0,6.0,1.0013655707756457,0.9603729473743176,1477,137,108,68,46,30,23.0,9.0,3.0,13,135.84615384615384,25.056090922322504,100,183,146,110,6.949309275624738,122.0,128.0,146.0,0.513179422117247,-0.528586896672631,1766,23.23076923076923,4.04462289453224,17,30,27,17,1.121776556627044,21.0,23.0,26.0,0.069860439656388,-0.5171344442548551,302,13,13,13.0,13.0,3,596.3333333333334,345.3828793286276,287,969,287,533,199.4068983538712,410.0,533.0,751.0,0.797424754080667,,1789,100.66666666666669,59.07904309764448,51,166,51,85,34.10930143589054,68.0,85.0,125.5,1.1094010945234345,,302,4428,1077192,378486.0,1728,1489.6551724137933
6008,1375,190,0,0,5725,1338,54,94,24,47,26,40,6,3,0,0,0,10,4695,1057,1368,142,0,3,0,43,83,0,0,20,0,35,7,0,4695,4.0,1.9197813993702404,1014899.6406972138,1014973.3229895682,481540.8277833106,481542.200985547,1317.455299816583,218.9323003251544,1043891.0,1043938.0,74.0,2214.0,376.0,18493,18561,0,0,0,1800634,1043891.0,1043938.0,74.0,2214.0,376.0,3,26,26,17,20.538,0.026,0.1310376540701595,0.6497690763271932,967.4509999999876,123,45,39,45,62,69.04716981132076,71.80945448768225,106,49.0,321,84,166,5.392156862745098,8.753128645099387,2.0,89.0,1.0,1.0,4.1425815639129135,0.6275226872545036,40.58396954033595,-117.0,1704.112648265824,0.102601346890268,212.1320343559643,,,341.0874067561262,,394228,22426,18130,-1.0,2442.0,,343.5,2592.0,,5518.0,0.0,0.0,1.0,,1.0,1057,1.0,,0.0,0.0,,0.41227357802054,,0.0,0.0,1019,830.1290819449415,9796.971608881162,195.16145454545452,411583,0,,,,791,4.806573957016435,2.922502355777227,1,19,3,11,0.1039122211706897,3.0,4.0,6.0,1.2464047574581203,1.6806548011456952,3802,334,247,189,141,99,71.0,46.0,18.0,39,116.74358974358974,85.90347028978084,10,354,39,11,13.75556410295276,50.5,110.0,154.0,0.9731390085149092,0.4509757902642111,4553,20.256410256410252,14.117398650933028,1,57,8,1,2.2605929825043334,10.0,19.0,26.0,1.096706389228825,0.8474869894088153,790,30,26,22.0,20.0,9,513.0,360.6497608483887,11,1081,911,616,120.21658694946292,343.0,586.0,639.0,0.0122431116318596,-0.6298975039482961,4617,87.22222222222223,60.2531695800681,2,177,160,107,20.0843898600227,59.0,98.0,107.0,-0.0287009793619361,-0.7462788567426561,785,11115,5539222,603174.0,20501,9500.0
1398,288,176,0,0,1351,287,23,13,8,2,0,0,0,0,2,0,0,0,1109,246,343,71,22,3,24,21,13,0,0,6,0,2,0,0,1109,4.0,2.4814868471117304,822049.8909774437,822137.8818474759,434794.0473580324,434795.96271601866,365.6749182546379,68.73932052193751,765212.5,765212.5,91.0,379.0,68.0,5306,5478,0,0,0,1753588,765228.0,765228.0,91.0,379.0,68.0,3,13,13,8,115.007,0.079,0.7236263345195734,5.002727886521717,1220.0340000000008,96,44,13,12,40,34.744680851063826,46.602140315238174,47,12.0,179,15,1,5.236363636363636,16.717659366075583,2.0,123.0,8.0,1.0,0.9643151903664569,0.6583629893238434,44.8996543430335,-202.0,6245.970402533583,0.1106337271750805,91116.36561013614,406.4276946942627,,,195.08333333333331,202500,8885,2079,79.0,82664.0,,220.0,147093.0,,906.0,0.3674662653788769,0.0,1.0,,1.0,246,1.0,,,0.0,-1.0,0.4204015052987866,0.0,0.0,0.0,254,3875.2334099210793,13141.536725931825,597.2152777777778,376064,0,,,,206,4.281553398058253,2.284272743222101,1,12,9,6,0.1591528233849316,3.0,4.0,5.0,1.0025620239267248,0.3567680678932037,882,72,50,35,26,17,4.0,2.0,1.0,19,56.26315789473684,31.926725317102044,12,147,23,40,7.324493118706808,36.0,52.0,73.0,1.2284311090476518,2.3660558618168284,1069,10.842105263157896,6.792668906784209,3,32,4,9,1.5583451221896458,6.5,9.0,14.5,1.7201040824563636,4.224993579238575,206,11,7,5.0,1.0,3,368.6666666666667,38.18813079129868,327,402,377,327,22.04792759220493,352.0,377.0,389.5,-0.9352195295828288,,1106,69.33333333333333,12.503332889007366,57,82,69,57,7.218802609235904,63.0,69.0,75.5,0.1198827476821677,,208,2200,444250,4133200.0,650,632.9113924050633
1542,291,194,0,0,1398,365,22,39,7,1,0,0,0,0,0,0,0,0,1186,301,280,157,0,36,0,22,26,0,0,6,0,1,11,0,1186,4.0,2.826969792478286,433173.7483966453,433295.9955599408,278535.3828172728,278533.563517908,343.78980737917766,62.69043730048028,392783.0,392933.0,125.0,668.0,125.0,2275,2470,0,0,0,1799739,392783.0,392933.0,125.0,668.0,125.0,3,11,11,8,36.44,0.08,0.2679236224768139,1.2041482800751049,491.104,140,47,18,7,9,117.2,156.06189248408558,15,43.0,550,25,131,3.2333333333333334,3.665968609071364,2.0,32.0,1.0,10.0,1.019662293188789,0.6350245499181669,77.78369142133718,-346.0,8268.696569310143,0.1045880611741489,56137.999064460295,,,450.9360970651648,,105580,9440,9558,66.0,1158.0,,1241.0,187061.0,,3761.0,0.0,0.0,1.0,,1.0,301,1.0,,0.0,943.0,,0.4248558423969161,,0.0,0.0,280,917.0103383469274,26090.61924689344,402.0378006872852,1089591,0,,,,212,4.316037735849057,2.1898359259212814,1,12,1,4,0.1503985488698234,3.0,4.0,6.0,0.7412801745937327,0.4962188751594674,915,86,57,32,21,9,3.0,2.0,2.0,22,50.31818181818182,28.188796091855803,4,122,41,42,6.0098715199858885,36.25,42.0,54.75,1.2777987283683496,1.6779316691002144,1107,9.727272727272728,5.1564275025199935,1,23,9,9,1.0993540373730335,7.0,8.5,10.0,1.2887842654273858,1.8284031574144637,214,7,5,4.0,2.0,5,231.8,120.25680853905943,90,371,90,305,53.78047973010282,124.0,269.0,305.0,-0.2307211045077944,-2.3493504188900127,1159,45.4,24.31666095499133,19,76,19,55,10.874741376235114,22.0,55.0,55.0,-0.0229092977280839,-1.9961357491851004,227,2679,538080,66006.0,1482,712.5
4290,473,175,2,0,3892,770,31,37,8,5,8,3,4,1,2,0,0,0,3515,686,472,123,26,17,8,27,35,0,0,8,0,4,1,0,3515,4.0,1.1974897136233158,827244.2587044535,827327.6457489879,456647.4982481977,456650.1646313318,1106.4731401291313,178.57989739360204,849799.0,849889.5,79.0,1756.5,284.0,19211,19257,0,0,0,1812470,849811.0,849897.0,79.0,1757.0,284.0,4,20,20,16,24.861,0.047,0.2102620197354596,0.9875372157112968,1001.4779999999944,90,38,27,31,71,45.91089108910891,52.91542289539051,101,26.0,351,78,15,3.877049180327869,6.293874588550702,2.0,39.0,2.0,1.0,2.6559854748877494,0.7961368885156413,44.130968849453794,-118.0,1906.1917475419305,0.1214574898785425,21481.899195601865,2301.669021756665,,,1034.0,283088,23272,6853,35.0,3552.5,,351.5,85582.0,,3730.0,0.0,0.0,1.0,,1.0,686,1.0,,0.0,2109.0,-1.0,0.4007575178030468,0.0,0.0,0.0,693,948.4950022799196,8405.007498813588,247.2198731501057,466677,1337,668.5,,-12.5,606,5.211221122112211,3.0740082580986834,1,16,4,8,0.1248730495333847,3.0,4.0,7.0,0.942890209070045,0.3592363257539306,3158,299,230,185,132,91,65.0,43.0,31.0,27,138.40740740740742,76.54423520435711,1,256,123,201,14.7309449333832,76.0,142.0,208.5,-0.1370328904787798,-1.3567809048058672,3737,22.444444444444443,12.039465019207372,1,44,18,32,2.316996123246153,13.5,21.0,32.0,0.0675701013814626,-1.1206598100556295,606,23,22,20.0,17.0,5,756.8,353.6024603986799,422,1315,422,586,158.1358276925251,579.0,586.0,882.0,1.2040218472565862,0.9348091722583208,3784,120.8,56.15781334774352,70,210,70,87,25.11453762265991,87.0,97.0,140.0,1.255418709919638,1.0150579795769517,604,8740,5352560,817075.0,8050,4893.617021276596
2768,355,153,0,2,2490,520,21,21,12,29,2,12,3,0,0,2,0,2,2195,471,355,57,0,11,0,19,21,20,56,13,2,25,0,0,2195,4.0,1.6329689341166351,564795.3572300184,564962.3374008542,325440.8436072875,325444.4738840523,697.7370437751003,113.50443133811548,541967.0,542091.0,164.0,1193.5,302.0,1978,2227,0,0,0,1184546,542026.0,542138.0,164.0,1194.0,302.0,4,24,24,17,35.337,0.078,0.2420486711495352,1.426867248096535,755.9179999999985,85,16,12,12,36,70.2,73.27209564356679,45,49.0,343,160,1,3.776595744680851,4.984177664982534,2.0,40.0,1.0,1.0,2.6406775963492186,0.7694524495677233,122.049010039924,-393.0,1501.5664017818983,0.1394142769981696,6838.816116681146,,317.52465442675657,,,25706,22277,11053,-21.0,1745.0,0.0,318.0,19633.0,2075.0,6193.0,50.22024857320202,0.0,1.0,0.0,1.0,470,1.0,-1.0,,680.0,,0.1907877249157098,,0.0,0.0,83,1670.63775031177,2458.966957572123,352.3295774647887,90940,0,,665.0,,423,4.6052009456264775,2.487441708059579,1,14,6,2,0.1209435545325395,3.0,4.0,6.0,0.9986695414025302,0.7202117596199495,1948,178,124,82,55,38,25.0,14.0,4.0,23,102.08695652173913,58.22519998285517,30,220,72,59,12.140793457781047,56.0,105.0,132.0,0.7496142609756928,-0.4318455685091962,2348,18.39130434782609,10.07128740725463,6,39,11,11,2.100008592524095,10.5,18.0,25.5,0.6920238873286747,-0.6449134053415961,423,20,15,12.0,12.0,5,478.2,270.9164077718439,73,713,73,713,121.15750079957908,328.0,626.0,651.0,-1.0180641025302115,-0.6037220208453586,2391,85.0,49.4115371143218,11,122,11,122,22.097511172075464,57.0,114.0,121.0,-1.0550756592662591,-0.6894093443342593,425,1984,2762348,216380.0,2604,1589.7435897435898
2822,222,205,0,0,2381,578,24,23,7,9,2,8,4,7,0,0,0,0,2207,539,222,141,0,64,0,22,21,0,0,7,0,9,0,0,2207,4.0,1.3456269594827832,477511.0991074177,477627.8759618344,274619.6220938944,274609.1507341551,651.7428165990572,143.1717115812587,458158.0,458158.0,122.0,1226.0,250.0,36486,36491,0,0,0,1798795,458158.0,458158.0,122.0,1226.0,250.0,3,13,13,12,36.887,0.055,0.1421038107752952,0.8248453132142105,432.5639999999988,54,7,9,13,24,83.55882352941177,68.6873422137744,34,61.0,257,60,29,3.46875,3.518516778055821,2.0,18.0,3.0,1.0,1.7272784016432978,0.8528252299605782,44.98505231849053,-220.0,4992.295801725962,0.1458910433979686,31735.02118729099,,,,,80796,11182,41901,-8.0,936.0,,662.0,124934.0,,36887.0,0.2684624220856097,0.0,1.0,,1.0,539,1.0,,,1280.0,,0.421620858837097,,0.0,0.0,510,851.095240064058,19026.435744849918,297.1801801801802,1096616,0,,,,474,4.356540084388186,2.2882846801610177,1,14,9,6,0.1051043963384102,3.0,4.0,5.75,0.8612152613656712,0.6137776933053467,2065,188,119,83,54,34,9.0,4.0,2.0,24,104.79166666666669,66.30297990986179,21,254,56,80,13.534039100430466,49.5,108.5,145.5,0.4944568402821056,-0.5452206291268848,2515,19.75,12.202102456045273,5,46,9,13,2.490743733872693,10.0,20.0,26.5,0.5567249327862702,-0.6670845081194559,474,18,14,14.0,13.0,5,517.8,310.6778073825036,1,815,498,1,138.9393392815728,498.0,609.0,666.0,-1.4974809127624082,2.69186715474691,2589,101.0,60.44832503882965,2,158,90,2,27.03331278256514,90.0,123.0,132.0,-1.40725761337584,2.0912141180953814,505,833,1330658,111384.0,2499,2163.6363636363635
